run_key,indicator,window,threshold,effort,rows,events,effort_hr,effort_lo,effort_hi,effort_p,change_hr,change_lo,change_hi,change_p,var_hr,var_lo,var_hi,var_p,int_change_hr,int_change_lo,int_change_hi,int_change_p,int_var_hr,int_var_lo,int_var_hi,int_var_p,AIC,dAIC_vs_effort
thr50,tavg_annual,15,50,eff_visits,182485,655,1.79215203289124,1.64209251493968,1.95592445600679,4.47774484414831e-39,1.39676372155388,1.24650029645092,1.56514113907863,8.69733962106736e-09,0.845681313568549,0.776520543392737,0.921001884888079,0.000117887284509364,0.873305568184163,0.798235871510516,0.955435157252786,0.00313558158397473,1.06157310769015,0.966439745869188,1.16607110560978,0.212260499541184,8407.619815599,-42.0831752184949
thr100,tavg_annual,15,100,eff_visits,171353,655,1.79780112687291,1.64692133086307,1.96250350955849,2.68186192904077e-39,1.41102375288404,1.25617200935622,1.58496449242116,6.42093096319093e-09,0.845576237776262,0.776094753629047,0.921278195154001,0.000125938591918359,0.874718072791262,0.799404206603633,0.957127446349596,0.00356939339332035,1.06274544334528,0.966820092417034,1.16818825571529,0.207353283477574,8318.94732820349,-42.7941039282687
thr200,tavg_annual,15,200,eff_visits,161187,655,1.80674936767816,1.65485353071571,1.97258743267365,8.49201374693593e-40,1.40579850304371,1.24902777722468,1.58224618154703,1.6419413008681e-08,0.84479218953644,0.775221368262512,0.920606516692534,0.000119779759618124,0.874187198466883,0.798921930766139,0.956543097058974,0.00341987186409307,1.06392712826087,0.967364281695996,1.17012893246883,0.201779101822831,8233.37839300314,-41.2834895670949
